"loan_amnt","term","int_rate","installment","grade","home_ownership","annual_inc","verification_status","purpose","dti","delinq_2yrs","fico_range_low","inq_last_6mths","mths_since_last_delinq","mths_since_last_record","open_acc","pub_rec","revol_bal","total_acc","last_fico_range_high","last_fico_range_low","collections_12_mths_ex_med","mths_since_last_major_derog","application_type","acc_now_delinq","tot_coll_amt","mths_since_rcnt_il","avg_cur_bal","chargeoff_within_12_mths","delinq_amnt","mo_sin_old_il_acct","mo_sin_old_rev_tl_op","mo_sin_rcnt_rev_tl_op","mo_sin_rcnt_tl","mort_acc","mths_since_recent_bc","mths_since_recent_bc_dlq","mths_since_recent_inq","mths_since_recent_revol_delinq","num_accts_ever_120_pd","num_actv_bc_tl","num_il_tl","num_rev_accts","num_tl_90g_dpd_24m","num_tl_op_past_12m","pct_tl_nvr_dlq","pub_rec_bankruptcies","tax_liens","tot_hi_cred_lim","total_bc_limit","total_il_high_credit_limit","default","open_acc_6m","open_act_il","open_il_12m","open_il_24m","open_rv_24m","max_bal_bc","all_util","inq_fi","total_cu_tl","inq_last_12m","bc_util","num_tl_120dpd_2m","emp_length","il_util"
28000,60,17.86,708.89,3,"MORTGAGE",117000,"Verified","debt_consolidation",20.54,0,670,1,0,0,13,0,18785,18,734,730,0,0,0,0,0,1,26338,0,0,71,79,2,1,0,2,0,1,0,0,2,11,7,0,4,100,0,0,359438,11000,339038,"no",4,6,1,2,4,8032,82,2,5,4,95.3,0,6,80
20000,36,11.99,664.2,1,"MORTGAGE",70000,"Source Verified","debt_consolidation",10.25,0,715,0,24,0,7,0,23139,27,719,715,0,0,0,0,0,52,37701,0,0,151,125,2,2,6,2,0,0,0,0,3,14,7,0,2,92.3,0,0,311915,35000,19793,"no",2,3,0,0,2,8934,71,0,0,0,66.1,0,10,80
9000,36,5.32,271.04,0,"MORTGAGE",60000,"Source Verified","debt_consolidation",21.02,0,805,0,0,0,12,0,1546,27,749,745,0,0,0,0,0,17,19447,0,0,161,155,5,5,2,5,0,0,0,0,2,18,7,0,1,100,0,0,306267,35500,50380,"no",1,5,0,3,1,1206,32,0,0,0,4.4,0,8,52
29800,36,18.49,1084.69,4,"MORTGAGE",115000,"Verified","credit_card",26.75,0,680,2,0,0,20,0,16258,49,564,560,0,26,0,0,2608,4,12901,0,0,328,305,5,3,4,10,0,0,0,0,3,18,27,0,5,100,0,0,248291,11500,66291,"yes",4,4,1,3,7,4636,63,1,3,5,94,0,10,75
35000,60,14.48,823.13,1,"OWN",94000,"Source Verified","credit_card",31.38,0,670,0,0,0,30,0,48019,51,589,585,0,0,0,0,0,5,10991,0,0,134,236,8,5,8,8,0,5,0,0,13,13,30,0,4,100,0,0,371237,53600,65017,"yes",2,6,2,6,4,6007,67,5,0,3,64.7,0,10,86
10000,36,11.48,329.67,2,"RENT",41976,"Verified","debt_consolidation",22.81,0,685,0,29,0,7,0,7805,11,594,590,0,0,0,0,0,21,3583,0,0,58,74,3,3,0,0,0,0,0,0,0,3,8,0,3,90.9,0,0,49985,0,26985,"no",1,1,0,1,3,0,50,0,0,3,94.3,0,5,64
7000,36,6.49,214.52,0,"MORTGAGE",52000,"Not Verified","debt_consolidation",8.14,0,685,0,54,0,5,0,4297,17,699,695,0,0,0,0,0,20,33016,0,0,118,100,5,5,2,13,54,14,54,0,1,4,11,0,2,94.1,0,0,174898,5000,10398,"no",1,1,0,1,5,3639,59,1,2,0,72.8,0,5,66
25000,36,7.89,782.15,0,"RENT",135000,"Not Verified","credit_card",14.6,0,715,0,0,0,10,0,12955,30,729,725,0,0,0,0,0,1,31096,0,0,138,251,9,1,4,9,0,11,0,0,3,10,15,0,3,100,0,0,342963,22500,71244,"no",1,2,1,1,1,8797,47,0,1,1,57.2,0,10,41
20000,36,12.59,669.94,1,"OWN",70000,"Verified","debt_consolidation",10.82,8,660,2,21,0,15,0,13505,23,674,670,0,21,0,0,0,5,15293,0,0,141,125,2,2,1,20,40,2,40,9,1,14,8,8,5,56.5,0,0,257688,300,56375,"no",5,9,1,1,5,179,62,1,2,4,59.7,0,1,55
7200,36,5.32,216.83,0,"MORTGAGE",59000,"Not Verified","debt_consolidation",10.74,0,730,0,62,0,19,0,5888,43,819,815,0,62,0,0,0,16,6887,0,0,139,280,5,5,1,5,0,9,0,1,5,7,34,0,2,97.7,0,0,218989,77900,25940,"no",1,1,0,2,5,2282,24,1,1,1,6.5,0,10,81
18000,36,7.49,559.83,0,"MORTGAGE",75000,"Not Verified","debt_consolidation",25.65,0,715,1,46,0,12,0,7758,47,529,525,0,0,0,0,0,6,25410,0,0,177,175,6,6,1,6,46,6,46,0,2,24,21,0,5,97.8,0,0,335119,20400,107522,"no",3,6,2,3,3,4829,65,1,3,3,38,0,5,76
13000,36,10.64,423.4,2,"RENT",52000,"Source Verified","car",0.67,0,680,0,0,0,8,0,625,8,694,690,0,0,0,0,1203,16,2618,0,0,17,143,17,16,0,17,0,17,0,0,1,6,2,0,0,100,0,0,46607,26700,19907,"no",0,6,0,6,1,625,45,0,0,0,2.3,0,0,102
7600,36,5.32,228.88,0,"MORTGAGE",40000,"Not Verified","credit_card",28.48,0,730,0,0,0,13,0,7284,25,764,760,0,0,0,0,499,6,2382,0,0,113,306,20,6,2,56,0,20,0,0,2,3,20,0,1,100,0,0,125849,26000,29849,"no",1,2,1,1,1,4180,33,0,1,0,17.7,0,10,65
6500,36,8.49,205.16,2,"OWN",52000,"Not Verified","debt_consolidation",20.08,1,695,0,11,0,6,0,4779,17,724,720,0,35,0,0,0,19,3242,0,0,171,337,3,3,1,3,0,12,53,2,4,9,6,0,2,76.5,0,0,53977,13500,36677,"no",1,1,0,1,2,3124,28,2,0,1,35.4,0,2,96
25000,36,7.26,774.91,0,"RENT",101000,"Not Verified","debt_consolidation",28.41,0,750,2,0,0,8,0,11310,9,734,730,0,0,0,0,0,16,9751,0,0,26,54,25,16,0,36,0,2,0,0,3,4,5,0,0,100,0,0,153735,56400,95035,"no",0,4,0,3,0,10365,51,2,2,2,20.1,0,8,70
5600,36,9.17,178.53,2,"MORTGAGE",37000,"Not Verified","credit_card",21.77,0,660,1,33,87,13,1,10214,18,714,710,0,33,0,0,0,32,7374,0,0,35,311,3,3,1,25,0,3,0,1,2,2,14,0,1,94.4,1,0,117623,6800,16823,"no",1,1,0,0,3,4835,51,0,0,1,94.6,0,1,61
7475,36,6,239.18,3,"RENT",22000,"Verified","debt_consolidation",32.51,0,670,1,0,0,7,0,11554,15,559,555,0,0,0,0,64,3,4175,0,0,68,88,3,3,0,3,0,3,0,0,3,8,7,0,3,100,0,0,33350,8400,18150,"no",3,1,1,2,3,5468,88,0,0,1,83.1,0,7,97
5000,36,11.48,164.84,2,"RENT",17000,"Source Verified","other",27.9,0,690,1,0,0,8,0,6378,11,634,630,0,0,0,0,0,2,6916,0,0,52,45,2,2,0,30,0,4,0,0,1,4,7,0,3,100,0,0,63456,2800,49056,"no",3,2,1,1,3,64,68,0,4,2,2.3,0,1,99
10000,36,8.38,315.12,2,"MORTGAGE",110200,"Not Verified","other",30.71,0,770,0,0,0,13,0,8508,37,819,815,0,0,0,0,0,7,31962,0,0,146,122,27,7,1,87,0,2,0,0,3,22,14,0,1,100,0,0,494281,19500,189136,"no",0,4,1,4,0,4393,43,5,17,2,32.9,0,3,64
30000,60,11.99,667.19,1,"RENT",120000,"Not Verified","debt_consolidation",33.15,0,680,0,0,0,13,0,13151,28,539,535,0,0,0,0,0,1,10909,0,0,155,130,7,1,2,36,0,1,0,0,7,12,14,0,5,100,0,0,175283,18900,153883,"yes",1,5,4,5,1,6271,77,0,0,4,57.9,0,5,80
10000,36,7.26,309.97,0,"MORTGAGE",95000,"Verified","debt_consolidation",33.3,1,690,3,0,0,14,0,24966,30,739,735,1,4,0,0,52,4,24501,0,0,120,114,5,4,2,48,0,5,0,0,4,8,20,1,3,100,0,0,430918,30500,50856,"no",2,3,1,3,2,6834,42,2,0,3,61,0,2,72
20000,60,13.18,456.91,1,"RENT",79500,"Source Verified","debt_consolidation",26.56,0,660,0,55,85,18,1,23384,24,734,730,0,0,0,0,436,21,4280,0,0,63,124,5,5,0,5,55,3,55,0,11,3,21,0,2,95.8,1,0,117743,43700,67643,"no",1,2,0,1,9,6421,51,2,0,2,53.2,0,1,58
20000,36,5.32,602.3,0,"MORTGAGE",51685.22,"Verified","debt_consolidation",28.6,0,695,0,0,0,13,0,43267,16,709,705,0,0,0,0,0,49,4741,0,0,122,183,18,18,1,36,0,18,0,0,4,3,12,0,0,100,0,0,86100,28900,0,"no",0,0,0,0,4,13401,69,0,0,0,97,0,4,0
7500,36,16.59,265.87,3,"OWN",50000,"Source Verified","home_improvement",26.76,1,665,1,0,0,12,0,6731,31,709,705,0,0,0,1,0,40,46081,0,62,137,120,17,17,1,32,0,0,0,0,1,17,13,0,0,96.7,0,0,500495,12200,282395,"no",0,6,0,0,1,6303,119,1,0,1,51.7,0,3,132
12000,36,13.18,405.37,1,"RENT",50000,"Verified","credit_card",12.84,0,680,0,0,0,14,0,10287,29,704,700,0,0,0,0,200,5,1887,0,0,123,141,19,5,0,19,0,5,0,0,2,5,22,0,2,100,0,0,44569,30500,12996,"no",2,1,1,1,2,6350,51,0,0,1,33.6,0,0,94
30000,36,16.55,1062.88,3,"MORTGAGE",75000,"Source Verified","debt_consolidation",19.38,1,660,0,14,0,14,0,19630,29,734,730,0,0,0,0,260,7,16306,0,0,166,114,5,5,2,5,14,7,14,0,6,12,15,0,2,92.9,0,0,245089,16100,42723,"no",1,3,1,2,2,6116,69,1,1,2,77,0,1,72
26400,60,17.86,668.38,3,"MORTGAGE",60000,"Not Verified","debt_consolidation",13,0,680,1,0,0,4,0,25741,20,689,685,0,0,0,0,0,56,6435,0,0,73,176,4,4,0,4,0,4,0,0,3,4,16,0,1,100,0,0,26600,24600,0,"yes",1,0,0,0,1,17333,97,1,0,2,104.6,0,10,60
15000,36,11.48,494.5,2,"RENT",61000,"Source Verified","debt_consolidation",7.4,0,700,1,49,0,13,0,12257,31,654,650,0,0,0,0,0,12,4934,0,0,139,194,2,2,0,2,0,4,49,0,3,16,15,0,3,96.6,0,0,68236,13600,46036,"no",2,5,1,1,4,6526,87,0,0,1,90.1,0,3,102
10000,36,8.38,315.12,2,"RENT",40000,"Not Verified","credit_card",9.51,0,665,0,41,86,3,1,5548,7,709,705,0,0,0,0,292,8,2731,0,0,108,103,74,8,0,74,0,8,0,0,1,5,2,0,1,85.7,1,0,11630,7300,3830,"no",0,1,1,1,0,5548,71,0,0,2,76,0,10,69
2500,36,10.64,81.43,2,"MORTGAGE",83000,"Verified","credit_card",29.55,0,685,0,53,0,19,0,74244,34,674,670,0,0,0,0,0,11,19936,0,0,103,300,6,6,5,6,0,0,0,0,4,16,12,0,2,86.2,0,0,410887,37000,142620,"no",1,7,1,1,1,18807,91,0,1,0,98.9,0,6,112
8400,36,12.88,282.55,1,"RENT",39000,"Verified","debt_consolidation",34.4,0,680,0,67,0,5,0,7728,11,604,600,0,0,0,0,0,3,8740,0,0,103,116,58,3,1,58,0,20,0,0,2,8,2,0,1,90.9,0,0,53478,9300,44178,"no",1,3,1,3,0,4601,82,0,0,0,83.1,0,9,81
20000,60,13.18,456.91,1,"MORTGAGE",52800,"Source Verified","debt_consolidation",28.77,0,660,0,75,75,13,1,4832,23,669,665,0,0,0,0,0,5,3451,0,0,124,337,2,2,2,2,0,0,0,0,4,7,14,0,3,93.7,1,0,54637,4700,44737,"no",3,4,2,3,2,1180,76,0,0,0,61.5,0,10,82
22925,60,16.59,564.71,3,"RENT",51000,"Not Verified","debt_consolidation",31.04,0,720,0,0,0,16,0,21147,23,729,725,0,0,0,0,0,6,2258,0,0,58,253,13,6,0,13,0,6,0,0,6,3,20,0,1,100,0,0,60932,24700,28532,"no",1,2,1,1,2,5335,59,1,0,1,85,0,0,53
6500,36,6.24,198.46,0,"RENT",140000,"Not Verified","major_purchase",4.8,0,680,0,0,111,8,1,12312,10,684,680,0,0,0,0,0,63,1842,0,0,73,125,11,11,1,54,0,11,0,0,5,2,7,0,1,100,1,0,26303,11200,11003,"no",0,1,0,0,1,3677,56,0,1,1,82.9,0,10,22
9600,36,10.78,313.3,2,"MORTGAGE",96000,"Not Verified","debt_consolidation",14.71,1,700,0,12,0,9,0,14853,21,704,700,0,0,0,0,0,20,8459,0,0,110,224,13,13,3,24,0,13,0,0,2,9,9,0,0,95.2,0,0,112595,5300,27950,"no",0,2,0,1,3,1851,66,0,4,0,69.5,0,10,73
8000,36,11.22,262.75,2,"MORTGAGE",45000,"Verified","debt_consolidation",8.4,5,685,0,4,0,9,0,3922,50,714,710,0,0,0,0,0,6,746,0,0,115,446,5,5,0,15,4,0,4,0,1,9,40,0,4,76,0,0,22294,9500,3194,"no",2,1,2,3,4,2032,27,0,4,0,21.4,0,10,64
15000,36,7.91,469.43,0,"MORTGAGE",95000,"Verified","debt_consolidation",23.04,0,725,0,0,0,10,0,25212,23,794,790,0,0,0,0,0,5,43914,0,0,162,184,23,4,3,44,0,4,0,0,3,8,12,0,3,100,0,0,473243,20800,47276,"no",2,2,2,2,1,8991,74,0,0,3,94,0,10,86
12950,36,11.22,425.32,2,"OWN",36000,"Source Verified","credit_card",9.67,0,740,0,0,0,4,0,14037,21,734,730,0,0,0,0,0,48,4679,0,0,129,127,18,18,1,18,0,19,0,0,2,5,15,0,0,100,0,0,36100,36100,0,"no",0,0,0,0,2,13222,39,0,2,0,38.9,0,10,83
15000,36,9.76,482.32,2,"RENT",73220,"Not Verified","credit_card",11.72,1,660,2,74,0,14,0,16787,25,499,0,1,3,0,0,637,24,2192,0,0,166,156,2,2,0,2,73,1,73,0,9,3,22,1,5,84,0,0,65853,43100,18153,"yes",3,1,0,1,6,4537,35,0,0,3,39,0,9,65
6000,36,9.76,192.93,2,"RENT",40000,"Source Verified","credit_card",10.47,0,675,0,0,0,4,0,14149,9,794,790,0,0,0,0,0,0,3537,0,0,0,139,10,10,0,20,0,10,0,0,4,0,9,0,1,100,0,0,17700,17700,0,"no",0,0,0,0,2,8883,80,0,0,1,79.9,0,1,88
8000,36,10.78,261.08,2,"RENT",40000,"Source Verified","debt_consolidation",28.5,0,670,1,0,57,12,1,9157,25,734,730,0,0,0,0,0,9,2339,0,0,120,176,0,0,2,8,0,0,0,0,5,6,16,0,3,100,1,0,42323,12000,27023,"no",1,1,1,1,5,2434,54,0,0,3,80.6,0,8,53
8000,36,5.32,240.92,0,"RENT",61200,"Not Verified","credit_card",13.75,1,720,0,13,0,9,0,7480,12,724,720,0,0,0,0,0,20,3774,0,0,100,91,11,11,0,11,0,8,13,0,2,7,5,0,1,91.7,0,0,67913,29900,37013,"no",0,5,0,1,2,7007,50,1,0,2,25,0,2,72
25000,60,17.57,629.01,3,"RENT",71052.8,"Source Verified","debt_consolidation",16.77,0,665,0,0,40,11,2,3928,35,514,510,0,0,0,0,0,4,3576,0,0,127,133,8,4,1,20,0,8,0,0,2,14,20,0,4,100,1,1,46150,6100,37250,"yes",2,3,2,5,3,2058,78,3,4,4,46,0,10,85
7700,36,16.99,274.49,3,"OWN",67000,"Verified","debt_consolidation",19.13,0,670,2,0,0,10,0,2742,12,569,565,0,0,0,0,780,8,23826,0,0,115,98,9,4,1,14,0,0,0,0,1,4,7,0,4,100,0,0,251215,1800,34147,"yes",1,3,1,3,6,1055,69,1,1,8,58.6,0,5,72
8000,36,14.48,275.29,1,"RENT",80000,"Source Verified","credit_card",13.2,0,660,1,0,70,5,1,8626,5,734,730,0,0,0,0,0,9,8489,0,0,9,59,4,4,0,4,0,4,0,0,2,2,3,0,3,100,1,0,50375,10800,38175,"no",1,2,2,2,1,7586,84,3,2,6,79.9,0,9,89
16000,60,10.64,345.02,2,"OWN",130000,"Source Verified","debt_consolidation",10.3,0,680,0,0,87,5,1,12929,13,719,715,0,0,0,0,0,29,46784,0,0,137,175,27,27,2,27,0,1,0,0,2,7,4,0,0,100,1,0,262454,13800,40004,"no",0,2,0,0,0,9736,71,0,1,2,93.7,0,9,63
15000,36,7.89,469.29,0,"RENT",108500,"Source Verified","debt_consolidation",5.11,0,695,0,0,82,7,1,8309,12,709,705,0,0,0,0,0,4,2311,0,0,75,83,11,4,0,36,0,15,0,0,3,3,9,0,3,100,0,1,34700,15700,8500,"no",1,1,1,1,4,2889,47,0,3,0,32.5,0,3,93
8000,36,11.99,265.68,1,"RENT",36000,"Source Verified","credit_card",30.93,0,715,1,0,0,16,0,3751,34,779,775,0,0,0,0,0,4,4806,0,0,99,105,6,4,0,95,0,6,0,0,1,16,18,0,4,97.1,0,0,113519,7300,75319,"no",2,3,2,4,4,2906,38,3,1,2,39.8,0,2,75
10875,36,5.32,327.5,0,"RENT",59000,"Source Verified","credit_card",16.82,0,680,0,64,0,13,0,11213,29,784,780,0,64,0,0,9820,21,1355,0,0,148,242,8,8,0,9,64,21,64,4,5,9,20,0,2,82.8,0,0,51068,21700,15368,"no",0,1,0,1,4,2155,35,0,6,0,25.8,0,10,42
11175,36,13.18,377.5,1,"RENT",53000,"Source Verified","debt_consolidation",6.3,0,675,0,26,0,14,0,5263,42,689,685,0,26,0,0,0,57,1506,0,0,112,96,9,9,0,9,27,7,27,13,2,36,6,0,3,59.5,0,0,27545,3600,18445,"no",0,9,0,0,3,1867,77,0,0,3,66.7,0,5,86
20000,60,13.99,465.27,1,"OWN",60000,"Not Verified","debt_consolidation",23.24,0,735,1,71,61,14,1,4985,27,609,605,0,71,0,0,0,11,12265,0,0,235,168,1,1,1,7,0,1,0,1,1,14,12,0,5,96.3,1,0,207121,9800,43320,"yes",2,4,2,2,5,3714,42,2,6,6,37.9,0,10,47
5150,36,17.57,185.08,3,"RENT",25000,"Source Verified","debt_consolidation",15.65,0,675,1,62,0,9,0,1276,17,679,675,0,62,0,0,0,31,2998,0,0,74,17,14,14,0,17,0,1,0,1,1,15,2,0,0,100,0,0,30787,500,27987,"no",0,7,0,0,2,473,88,1,0,1,94.6,0,1,92
19500,36,15.41,679.9,3,"RENT",65000,"Source Verified","credit_card",37.34,0,675,1,0,0,12,0,50503,36,629,625,0,0,0,0,0,29,11602,0,0,159,217,1,1,4,4,0,1,0,0,6,18,14,0,2,100,0,0,169230,57900,75130,"no",2,2,0,0,3,20079,72,0,1,1,85.6,0,3,53
2700,36,15.41,94.14,3,"RENT",26000,"Verified","vacation",33.7,0,695,0,0,0,14,0,13393,15,694,690,0,0,0,0,0,0,1506,0,0,128,26,5,5,0,5,0,0,0,0,7,3,12,0,5,100,0,0,52720,29400,13420,"no",2,3,1,3,5,5206,34,2,0,2,44.6,0,5,77
18000,36,6.89,554.89,0,"MORTGAGE",85000,"Not Verified","debt_consolidation",21.12,0,770,0,0,0,11,0,11625,36,809,805,0,0,0,0,0,7,27367,0,0,214,170,11,7,3,80,0,7,0,0,4,21,12,0,2,100,0,0,372416,29700,109721,"no",0,2,1,1,1,3251,20,1,0,3,23,0,0,91
35000,60,17.97,888.2,3,"MORTGAGE",140000,"Verified","credit_card",21.45,0,750,1,30,0,17,0,74098,36,609,605,0,0,0,0,0,3,32500,0,0,107,256,5,3,3,5,30,3,30,0,4,8,24,0,3,97.2,0,0,663463,47000,73425,"yes",2,3,1,2,5,10430,50,0,5,1,35.4,0,2,76
6000,36,10.64,195.42,2,"RENT",70000,"Source Verified","credit_card",18.19,0,665,2,75,0,12,0,13562,17,579,575,0,75,0,0,220,34,2962,0,0,46,110,3,3,0,16,75,3,75,1,5,2,15,0,4,100,0,0,51006,5900,32906,"no",3,1,0,0,9,2263,64,0,0,2,70.6,0,2,58
20000,36,9.17,637.58,2,"MORTGAGE",149500,"Source Verified","debt_consolidation",13.39,2,685,0,11,0,17,0,6189,45,719,715,0,69,0,0,381,63,17956,0,0,281,180,23,23,4,23,50,12,11,2,0,25,16,0,0,82.2,0,0,309135,1100,130443,"no",0,6,0,0,1,0,52,0,1,1,0,0,6,52
12000,36,11.48,395.6,2,"RENT",125000,"Source Verified","debt_consolidation",13.82,0,685,2,0,0,24,0,32639,35,559,555,0,0,0,0,0,15,2381,0,0,81,171,6,6,0,6,0,0,0,0,7,10,25,0,3,100,0,0,91139,44800,25239,"no",1,4,0,1,6,5913,55,2,0,3,47.6,0,1,69
10000,60,14.85,237.12,1,"MORTGAGE",44000,"Not Verified","credit_card",26.48,0,740,1,0,0,26,0,26145,44,744,740,0,0,0,0,0,21,4286,0,0,21,589,1,1,7,12,0,1,0,0,13,1,34,0,2,100,0,0,205445,90300,12000,"no",1,1,0,1,5,3267,30,0,0,2,24.4,0,10,77
10300,60,12.59,232.21,1,"MORTGAGE",67200,"Verified","credit_card",22.32,0,665,3,66,44,6,1,12229,41,664,660,0,41,0,0,0,14,51298,0,0,277,191,11,7,4,36,66,1,66,0,1,10,27,0,2,83,1,0,273695,2750,51063,"no",0,2,0,2,1,1909,67,1,1,5,69,0,10,82
1500,36,14.48,51.62,1,"RENT",42000,"Source Verified","other",17.31,0,660,1,64,0,9,0,12921,11,644,640,0,0,0,0,0,26,3749,0,0,54,68,2,2,0,2,0,2,64,0,2,3,8,0,1,90.9,0,0,42018,4200,24418,"no",1,2,0,0,2,1953,80,0,3,2,74.7,0,5,85
5000,36,7.49,155.51,0,"MORTGAGE",52000,"Not Verified","other",6.14,0,760,0,0,0,9,0,3410,13,789,785,0,0,0,0,0,45,23119,0,0,88,307,7,7,2,7,0,9,0,0,1,5,6,0,2,100,0,0,236900,10800,13000,"no",0,3,0,0,2,2030,29,1,0,2,18.8,0,4,56
8400,36,10.64,273.58,2,"RENT",33000,"Source Verified","debt_consolidation",14.58,1,660,0,14,0,24,0,13171,37,554,550,0,0,0,0,0,32,599,0,0,103,102,2,2,0,2,54,8,14,0,8,3,34,0,3,86.5,0,0,38100,28600,0,"yes",1,0,0,0,9,2497,35,0,0,1,42.4,0,8,71
16800,36,5.32,505.93,0,"MORTGAGE",88000,"Not Verified","debt_consolidation",16.11,0,725,0,0,0,20,0,16049,28,749,745,0,0,0,0,0,4,15976,0,0,242,128,7,4,1,7,0,15,0,0,4,11,16,0,2,100,0,0,361261,33100,69341,"no",1,9,1,2,3,7724,55,0,1,0,48.1,0,3,66
6400,36,13.18,216.2,1,"MORTGAGE",50000,"Not Verified","credit_card",30.48,4,680,1,2,0,17,0,6247,22,659,655,0,0,0,0,0,3,13747,0,0,126,224,14,3,1,27,5,4,2,0,2,9,12,0,2,81.8,0,0,262697,4000,76683,"no",2,7,2,5,2,1673,79,1,1,2,57.5,0,10,88
8000,36,13.18,270.25,1,"OWN",85000,"Source Verified","credit_card",30.02,0,690,1,0,0,11,0,4417,24,579,575,0,0,0,0,0,5,10652,0,0,80,89,14,5,0,49,0,5,0,0,3,14,10,0,5,100,0,0,135026,4500,127926,"yes",1,6,5,7,1,1981,80,2,8,6,98.2,0,2,82
3600,36,10.64,117.25,2,"MORTGAGE",60000,"Verified","credit_card",10.75,0,710,1,0,0,28,0,13285,48,754,750,0,0,0,0,0,4,7160,0,0,104,104,3,3,2,5,0,3,0,0,4,9,36,0,6,100,0,0,232048,15300,3000,"no",4,1,1,1,13,2511,28,1,0,3,33.5,0,2,98
27600,36,16.55,977.85,3,"OWN",60000,"Not Verified","debt_consolidation",29.62,0,710,0,0,0,11,0,35820,13,654,650,0,0,0,0,0,26,4004,0,0,98,87,23,23,0,32,0,0,0,0,5,2,11,0,0,100,0,0,80700,53400,20000,"no",0,1,0,0,1,9589,55,0,0,0,66.8,0,2,41
20000,60,10.64,431.27,2,"MORTGAGE",60000,"Not Verified","debt_consolidation",20.36,0,715,0,72,0,16,0,10583,39,714,710,0,0,0,0,0,17,14276,0,0,204,120,14,6,1,14,72,8,72,0,3,19,19,0,1,94.9,0,0,230622,15500,58194,"no",1,3,0,2,4,4480,44,2,3,1,56.8,0,6,54
12000,36,9.8,386.09,2,"MORTGAGE",48500,"Source Verified","credit_card",28.95,0,675,2,0,42,10,1,4748,27,664,660,0,49,0,0,0,5,14608,0,0,170,168,12,5,1,25,0,1,0,0,1,13,13,0,5,81,1,0,153702,2400,102681,"no",1,5,3,5,3,2024,54,3,1,4,84,0,6,98
6350,36,15.41,221.41,3,"MORTGAGE",27000,"Not Verified","debt_consolidation",26.04,0,660,0,61,0,16,0,7309,32,579,575,0,0,0,0,0,5,8800,0,0,99,95,7,5,1,11,62,7,61,0,2,21,10,0,4,93.7,0,0,149433,5200,46355,"yes",1,10,2,7,4,3800,97,2,9,2,93,0,9,101
10000,60,18.99,259.36,4,"MORTGAGE",70000,"Verified","moving",23.23,0,700,1,0,0,8,0,12512,21,679,675,0,0,0,0,200,17,36438,0,0,266,128,19,17,1,72,0,1,0,0,2,13,7,0,0,100,0,0,347032,15500,87070,"no",0,3,0,1,1,8324,63,0,1,1,70,0,9,62
5900,36,9.17,188.09,2,"OWN",37000,"Not Verified","credit_card",11.71,5,695,0,21,0,8,0,5901,23,699,695,0,21,0,0,0,19,5166,0,0,232,37,6,6,0,7,0,17,0,4,1,15,8,5,2,68.2,0,0,63336,6900,36036,"no",1,1,0,2,3,2948,22,1,0,0,42.7,0,10,84
7500,36,10.64,244.27,2,"RENT",35818,"Verified","debt_consolidation",24.13,0,715,1,0,0,10,0,13384,14,804,800,0,0,0,0,0,25,2434,0,0,132,252,19,19,0,19,0,5,0,0,3,7,7,0,0,100,0,0,42875,20900,18875,"no",0,5,0,0,1,5741,57,1,0,1,64,0,6,58
4200,36,15.41,146.44,3,"RENT",26000,"Source Verified","debt_consolidation",31.67,0,670,1,0,63,9,1,1990,31,574,570,0,0,0,0,0,4,3495,0,0,148,169,3,3,4,12,0,3,0,0,0,14,13,0,6,100,1,0,43724,1200,35124,"yes",3,2,2,4,5,0,72,1,5,3,0,0,10,84
18000,36,9.76,578.79,2,"RENT",110000,"Not Verified","credit_card",14.39,0,720,0,0,0,8,0,17260,16,739,735,0,0,0,0,0,13,59533,0,0,37,102,19,13,1,19,0,1,0,0,4,6,9,0,0,100,0,0,514460,20100,61630,"no",0,1,0,3,2,8977,83,0,0,1,83.4,0,2,74
21825,36,18.2,791.22,4,"RENT",52000,"Verified","debt_consolidation",25.89,0,670,0,0,0,16,0,12905,21,649,645,0,0,0,0,0,13,1717,0,0,29,184,7,7,0,9,0,7,0,0,8,3,18,0,4,95.2,0,0,48639,17900,25839,"yes",0,3,0,2,4,3601,57,2,0,4,67.6,0,0,56
6000,36,6.89,184.97,0,"RENT",23000,"Source Verified","credit_card",8.04,0,710,1,0,0,4,0,6936,8,634,630,0,0,0,0,0,0,1734,0,0,0,165,20,20,0,20,0,5,0,0,1,0,8,0,0,100,0,0,18000,16000,0,"no",0,0,0,0,1,5330,39,1,0,1,33.3,0,10,67
10000,36,6.89,308.27,0,"MORTGAGE",52000,"Not Verified","debt_consolidation",3,0,690,0,0,0,5,0,3164,13,749,745,0,39,0,0,0,0,38992,0,0,0,274,12,12,3,12,0,12,0,0,3,0,12,0,1,85,0,0,213745,6500,0,"no",0,0,0,0,3,1449,42,0,0,1,49,0,8,0
12000,60,9.76,253.55,2,"MORTGAGE",38000,"Not Verified","debt_consolidation",19.68,0,700,0,0,20,7,1,9850,8,689,685,0,0,0,0,0,41,25106,0,0,41,74,16,16,1,16,0,1,0,0,5,1,6,0,0,100,0,1,203742,17600,17765,"no",0,1,0,0,1,4667,46,0,0,1,56,0,10,37
30000,36,12.88,1009.09,1,"RENT",80000,"Verified","debt_consolidation",16.2,0,660,1,0,0,15,0,36556,37,694,690,0,0,0,0,0,8,8938,0,0,219,238,12,8,0,12,0,3,0,0,12,16,21,0,2,100,0,0,136182,46900,88582,"no",0,1,1,1,2,10050,77,0,0,1,77.9,0,10,71
