"loan_amnt","term","int_rate","installment","grade","home_ownershipMORTGAGE","home_ownershipOWN","home_ownershipRENT","annual_inc","verification_statusNot.Verified","verification_statusSource.Verified","verification_statusVerified","loan_status","purposecar","purposecredit_card","purposedebt_consolidation","purposehome_improvement","purposehouse","purposemajor_purchase","purposemedical","purposemoving","purposeother","purposerenewable_energy","purposesmall_business","purposevacation","dti","delinq_2yrs","fico_range_low","inq_last_6mths","mths_since_last_delinq","mths_since_last_record","open_acc","pub_rec","revol_bal","total_acc","last_fico_range_high","last_fico_range_low","collections_12_mths_ex_med","mths_since_last_major_derog","application_type","acc_now_delinq","tot_coll_amt","mths_since_rcnt_il","avg_cur_bal","chargeoff_within_12_mths","delinq_amnt","mo_sin_old_il_acct","mo_sin_old_rev_tl_op","mo_sin_rcnt_rev_tl_op","mo_sin_rcnt_tl","mort_acc","mths_since_recent_bc","mths_since_recent_bc_dlq","mths_since_recent_inq","mths_since_recent_revol_delinq","num_accts_ever_120_pd","num_actv_bc_tl","num_il_tl","num_rev_accts","num_tl_90g_dpd_24m","num_tl_op_past_12m","pct_tl_nvr_dlq","pub_rec_bankruptcies","tax_liens","tot_hi_cred_lim","total_bc_limit","total_il_high_credit_limit","open_acc_6m","open_act_il","open_il_12m","open_il_24m","open_rv_24m","max_bal_bc","all_util","inq_fi","total_cu_tl","inq_last_12m","bc_util","num_tl_120dpd_2m","emp_length","il_util"
2000,36,12.88,67.28,1,0,0,1,86564,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,27.73,0,660,2,0,0,25,0,19821,35,589,585,0,0,0,0,0,5,4487,0,0,147,108,16,3,0,16,0,5,0,0,3,27,6,0,6,100,0,0,126042,18500,97274,2,17,5,5,1,8317,89,0,1,4,98,0,6,90
15000,36,13.44,508.6,1,1,0,0,60000,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,28.88,0,670,0,0,0,15,0,15410,17,729,725,0,0,0,0,0,1,8621,0,0,38,50,7,1,1,7,0,22,0,0,3,10,6,0,5,100,0,0,139013,7000,53974,1,8,2,2,3,3295,90,0,0,0,89.8,0,5,93
12000,60,17.57,301.93,3,0,0,1,34000,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,33.15,0,680,3,0,0,6,0,7853,9,499,0,0,0,0,0,0,6,5108,0,0,22,52,3,3,0,3,0,0,0,0,4,2,7,0,2,100,0,0,38240,10300,26940,2,1,1,2,4,3707,80,1,0,4,68,0,1,85
6375,36,17.86,230.03,3,1,0,0,85000,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,14.67,0,675,0,43,50,8,2,2282,14,704,700,0,44,0,0,359,11,21517,0,0,186,95,8,8,3,27,43,8,43,0,3,6,5,0,4,84.6,0,2,186066,2800,33220,0,3,2,3,1,886,67,1,1,4,81.5,0,4,67
30000,36,15.41,1046,3,1,0,0,110000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.31,1,675,4,19,0,14,0,22108,48,679,675,0,20,1,0,0,18,11303,0,0,175,238,7,7,8,7,19,0,19,1,6,16,23,1,1,91.3,0,0,198277,21900,46316,0,3,0,2,2,6908,89,3,5,6,92.6,0,10,87
1200,36,15.41,41.84,3,0,0,1,56000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.43,0,675,0,0,0,3,0,851,4,549,545,0,0,1,0,0,7,5862,0,0,126,12,7,7,0,7,0,7,0,0,2,2,2,0,3,100,0,0,18445,900,17545,0,1,1,1,2,451,95,2,0,4,94.6,0,1,95
2000,36,14.48,68.83,2,0,0,1,30000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,19.68,0,710,1,0,0,6,0,5752,11,514,510,0,0,1,0,82,3,4638,0,0,171,180,80,3,0,80,0,3,0,0,3,6,5,0,2,100,0,0,32692,7900,24792,1,3,2,2,0,2970,85,1,1,1,72.8,0,0,89
5625,36,17.57,202.15,3,1,0,0,150000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,21.01,0,670,0,63,70,19,1,13567,33,544,540,0,63,0,0,0,2,21319,0,0,199,294,0,0,1,0,0,2,63,1,5,15,16,0,6,93.7,0,0,469025,20000,148587,4,7,2,3,8,6381,68,0,1,5,59.7,0,10,69
14000,60,15.41,336.08,3,1,0,0,110000,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,19.22,0,660,1,0,0,12,0,36179,44,709,705,0,0,1,0,0,5,56230,0,0,137,139,5,5,6,5,0,3,0,0,3,19,19,0,3,100,0,0,685881,12000,204444,2,3,2,2,3,10226,94,2,11,6,105.7,0,6,90
7000,36,7.26,216.98,1,1,0,0,60000,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,12.84,0,680,0,38,0,11,0,4633,19,534,530,0,0,1,0,0,29,15400,0,0,179,120,13,13,1,24,0,13,38,0,2,7,11,0,0,84.2,0,0,177300,3000,31091,0,2,0,0,5,1499,55,0,0,0,60.4,0,1,59
20000,36,12.59,669.94,2,0,0,1,80000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,28.85,0,675,0,0,0,16,0,14379,31,694,690,0,0,1,0,0,8,6448,0,0,101,143,7,7,1,8,0,3,0,0,3,11,19,0,5,100,0,0,127476,5900,50247,0,4,2,4,7,1962,73,2,2,3,75.1,0,1,73
18000,36,5.32,542.07,2,1,0,0,140000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12.62,0,710,1,46,0,8,0,15874,35,719,715,0,46,0,0,0,28,46945,0,0,132,158,5,5,6,14,0,5,0,0,3,12,17,0,2,94.3,0,0,453134,43600,79074,2,2,0,0,3,6624,28,0,6,3,36.4,0,9,81
7875,36,18.99,288.63,4,0,0,1,68000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20.93,1,675,3,11,38,15,1,892,36,599,595,0,55,1,0,85,3,2400,0,0,112,216,2,2,2,2,55,1,11,5,5,9,25,0,4,80.6,1,0,68105,14500,46705,3,3,1,1,9,500,53,2,1,7,5.7,0,0,75
7800,36,16.99,278.06,3,1,0,0,53000,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,34.6,0,670,0,0,69,9,1,8981,30,734,730,0,48,0,0,0,7,6837,0,0,164,174,7,7,3,12,0,1,0,0,2,18,9,0,7,97,0,0,72072,2300,56772,0,4,4,4,4,1232,59,0,0,3,81,0,2,93
7000,36,9.17,223.16,0,0,0,1,25000,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6.43,0,660,0,69,68,6,2,3648,14,569,565,0,69,0,0,0,156,608,0,0,163,241,3,3,1,8,0,8,0,1,3,2,10,0,4,92.9,2,0,9900,8600,0,1,0,0,0,6,1931,37,0,0,2,42.4,0,9,74
20000,36,16.55,708.59,3,0,0,1,90000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,17.32,0,680,2,37,0,10,0,19368,33,684,680,0,0,1,0,0,0,6500,0,0,177,182,1,1,5,1,0,1,0,0,6,9,19,0,4,97,0,0,93053,25400,59853,1,1,0,0,2,14478,34,0,7,3,72.6,0,0,79
17500,36,11.99,581.17,1,0,0,1,48500,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,15.43,0,685,0,0,0,15,0,12414,19,674,670,0,0,0,0,0,6,1211,0,0,6,92,1,1,0,1,0,6,0,0,5,1,18,0,2,100,0,0,40776,26500,7676,2,1,1,1,6,4197,45,0,0,1,45.9,0,4,75
18950,60,18.49,486.28,4,0,0,1,53500,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,31.33,0,680,1,45,0,15,0,16922,30,544,540,0,45,0,0,0,7,3516,0,0,157,176,4,4,3,4,54,6,54,2,4,7,20,0,4,76.7,0,0,69256,16900,42956,2,3,1,4,6,8489,71,2,4,2,98.4,0,10,75
5000,36,10.64,162.85,0,1,0,0,45000,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,33.23,1,680,0,6,0,22,0,11217,44,649,645,0,0,1,0,225,18,12987,0,0,334,236,1,1,1,1,6,0,6,0,5,31,12,0,3,97.7,0,0,315761,44000,155161,2,12,0,2,5,6539,83,0,0,2,25.5,0,6,109
9000,36,5.32,271.04,1,1,0,0,34068,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11.62,0,780,0,0,0,21,0,6904,29,784,780,0,0,1,0,0,158,8099,0,0,158,494,9,9,4,32,0,0,0,0,3,1,24,0,1,100,0,0,212420,19700,0,0,0,0,0,4,2299,10,0,0,0,21.5,0,9,84
22000,36,7.89,688.29,2,1,0,0,50000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,26.57,0,690,0,39,0,9,0,20141,20,734,730,0,0,0,0,0,43,6521,0,0,129,197,32,32,1,32,39,0,39,0,6,6,13,0,0,85,0,0,92701,22100,66701,0,2,0,0,0,6580,88,0,1,0,76.1,0,2,98
13000,36,7.91,406.84,2,0,0,1,70000,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,26.32,0,710,0,0,0,10,0,13025,27,764,760,0,0,0,0,0,8,10034,0,0,76,77,11,8,0,11,0,8,0,0,2,20,7,0,2,100,0,0,130300,18000,98200,0,5,1,5,3,7705,74,3,0,3,65.2,0,2,92
35000,36,12.88,1177.27,1,1,0,0,101000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,13.03,2,675,2,0,0,8,0,18667,15,689,685,0,0,0,0,0,24,42980,0,0,129,133,3,3,2,68,0,3,0,0,2,7,6,0,2,87,0,0,373283,10800,60500,2,3,0,1,2,6742,77,0,0,1,95,0,5,76
15000,36,7.89,469.29,2,1,0,0,63000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,21.41,0,725,1,0,0,13,0,8348,39,699,695,0,0,0,0,0,11,9156,0,0,124,202,53,11,3,53,0,1,0,0,2,16,20,0,2,100,0,0,155227,7500,68390,0,6,2,4,0,4861,89,2,2,3,78.1,0,5,91
5000,36,11.99,166.05,1,0,0,1,48000,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,12.85,0,675,3,0,64,6,1,4102,10,614,610,0,59,0,0,1714,33,2084,0,0,175,315,4,4,0,4,0,2,0,0,4,2,7,0,4,100,0,1,22669,8700,12963,3,1,0,0,4,1381,47,0,0,3,47,0,4,57
25000,36,7.26,774.91,2,0,1,0,125000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,15.55,0,730,3,0,0,19,0,23846,47,714,710,0,0,0,0,0,2,3136,0,0,159,378,2,2,2,2,0,2,0,0,5,14,31,0,5,100,0,0,128397,75600,46597,5,2,1,3,4,10898,46,3,2,3,31.3,0,1,77
7000,36,9.17,223.16,0,0,0,1,120000,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,11.92,0,710,0,77,0,8,0,15178,23,714,710,0,77,1,0,0,13,5698,0,0,119,248,7,7,2,115,0,7,0,1,0,5,14,0,1,95.5,0,0,69533,700,38451,0,2,0,2,2,0,66,1,2,1,0,0,10,71
8000,36,8.49,252.51,0,1,0,0,48000,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,15.15,0,670,4,29,0,4,0,7764,24,719,715,0,28,0,0,0,5,30843,0,0,109,174,15,5,2,15,29,3,29,0,2,7,15,0,1,92,0,0,141827,9000,22477,1,1,1,1,1,5824,86,0,0,3,86,0,3,93
25000,36,9.76,803.87,0,0,1,0,84000,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,24.84,0,730,0,30,0,8,0,11605,24,674,670,0,0,0,0,0,4,40070,0,0,150,213,1,1,4,88,0,11,30,0,2,7,13,0,2,87.5,0,0,399648,19200,97848,2,4,1,3,1,11213,50,0,0,1,60.4,0,1,50
20000,36,11.48,659.33,0,1,0,0,135000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21.75,3,685,3,15,0,16,0,36080,35,544,540,1,12,0,0,171,7,16999,0,0,281,118,5,5,4,17,0,0,32,0,4,13,18,2,5,94,0,0,314172,21500,83673,1,3,1,2,8,14829,74,1,0,4,81,0,10,77
20300,36,11.22,666.72,0,1,0,0,120000,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,16.48,0,675,0,26,0,14,0,26601,21,739,735,0,0,0,0,0,2,13371,0,0,114,43,8,2,1,8,26,6,26,0,6,10,10,0,8,100,0,0,203974,22900,46324,2,3,4,6,6,4351,81,0,5,8,64.6,0,8,92
7000,36,9.76,225.09,0,0,1,0,34000,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,29.69,0,680,1,26,27,8,1,5717,25,659,655,0,0,1,0,261,41,2949,0,0,166,171,7,7,0,13,0,2,28,0,3,4,21,0,1,88,0,0,45750,4400,27950,0,1,0,0,2,2380,52,0,0,1,88.7,0,10,64
17000,36,13.18,574.28,2,0,0,1,65000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,32.64,0,675,0,0,0,8,0,21050,16,554,550,0,0,1,0,0,8,5092,0,0,99,114,22,8,0,41,0,7,0,0,4,6,10,0,2,100,0,0,60925,20500,37325,0,2,2,2,1,7032,67,1,0,1,92.9,0,1,53
6675,36,17.57,239.88,3,0,0,1,70000,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,13.06,0,670,1,56,0,6,0,2312,11,754,750,0,57,0,0,0,7,7052,0,0,159,71,2,2,0,2,0,0,57,1,2,5,6,0,4,81.8,0,0,47443,2900,42643,1,1,1,1,4,1113,48,2,1,6,43.3,0,10,77
5000,36,9.76,160.78,0,1,0,0,125000,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,25.17,0,700,0,0,0,16,0,47079,23,709,705,0,0,0,0,0,11,18723,0,0,158,192,5,5,2,5,0,22,0,0,6,4,17,0,3,100,0,0,395446,65200,62246,1,3,1,1,3,12959,54,0,0,0,72.2,0,1,54
16000,36,5.32,481.84,2,0,0,1,110000,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.59,0,705,0,40,0,9,0,17923,26,749,745,0,0,0,0,0,28,6082,0,0,160,148,22,22,0,22,0,17,0,0,3,16,10,0,0,94.4,0,0,63465,21500,34665,0,3,0,0,2,8514,77,0,3,0,70,0,2,89
35000,36,12.59,1172.39,1,0,0,1,110000,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,9.27,0,665,0,35,0,3,0,12072,12,679,675,0,0,0,0,0,11,8112,0,0,91,97,43,11,0,43,35,11,35,0,1,3,9,0,1,91.7,0,0,28400,13400,15000,0,1,1,1,0,12072,86,0,1,1,90.1,0,4,82
6000,36,13.18,202.69,1,0,0,1,40000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,22.68,0,670,0,0,0,18,0,8471,32,704,700,0,0,0,0,234,0,1773,0,0,87,91,5,5,0,90,0,10,0,0,2,20,12,0,2,100,0,0,48411,5500,27411,1,2,2,3,1,708,66,8,0,9,65.4,0,1,87
18000,36,9.8,579.13,0,0,0,1,89400,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,10.04,0,670,1,43,0,16,0,18793,38,624,620,0,43,0,0,0,44,3444,0,0,127,75,2,2,0,2,0,0,0,8,5,12,26,0,3,78.9,0,0,71738,25000,33338,2,1,0,0,10,8458,67,3,0,2,63.7,0,2,88
15000,36,11.99,498.15,1,1,0,0,51000,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,19.2,0,690,0,0,0,17,0,12799,40,714,710,0,0,0,0,480,20,7888,0,0,113,232,3,3,2,3,0,15,0,0,4,11,27,0,3,100,0,0,181984,45500,27332,1,2,0,1,5,4747,39,0,0,0,27.8,0,10,69
16000,36,11.48,527.47,0,0,0,1,36400,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,9.96,0,700,0,0,0,4,0,5386,4,619,615,0,0,1,0,0,8,3592,0,0,8,43,15,8,0,16,0,7,0,0,2,1,3,0,1,100,0,0,19122,8500,10122,0,1,1,1,2,4551,75,1,0,5,61.6,0,5,89
16000,60,8.38,327.34,0,1,0,0,60000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29.17,0,705,0,0,0,15,0,34518,29,554,550,0,0,0,0,0,46,3145,0,0,137,223,2,2,3,19,0,2,0,0,5,6,20,0,2,100,0,0,76502,19300,24402,2,1,0,0,4,4293,53,1,8,1,64.5,0,0,26
14000,36,5.32,421.61,2,1,0,0,130000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,11.74,0,740,0,0,0,10,0,22771,31,824,820,0,0,0,0,0,14,35972,0,0,129,253,10,10,5,14,0,10,0,0,1,9,17,0,1,100,0,0,379200,22200,25000,0,1,0,1,3,6247,45,2,9,1,28.1,0,5,69
10000,36,13.67,340.18,1,0,0,1,25000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,26.12,0,675,0,0,73,16,1,8641,27,739,735,0,0,0,0,0,34,1230,0,0,34,187,4,4,0,4,0,0,0,0,4,1,26,0,4,100,1,0,57075,25600,15675,2,1,0,0,7,1855,32,0,2,0,14.1,0,0,63
6000,36,9.76,192.93,0,1,0,0,120000,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14.71,1,690,0,22,0,5,0,49732,18,704,700,0,22,0,0,0,7,42554,0,0,239,207,14,7,2,0,22,4,22,2,0,8,8,1,1,88.9,0,0,246206,0,33491,0,1,1,1,1,0,82,2,0,6,92.9,0,0,94
17650,36,12.59,591.22,2,1,0,0,78000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,30.85,0,720,0,66,0,11,0,18549,39,729,725,0,0,1,0,0,25,49137,0,0,152,146,13,2,8,13,0,3,0,0,4,18,13,0,1,97.4,0,0,546098,35600,107993,1,4,0,0,1,12680,43,0,3,2,51,0,3,36
10000,36,8.49,315.63,0,1,0,0,70000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12.29,0,685,0,0,92,4,1,6647,11,794,790,0,0,1,0,0,12,5264,0,0,80,122,16,12,1,49,0,12,0,0,1,4,6,0,1,100,1,0,37373,9900,20973,0,1,1,1,1,3695,56,1,0,1,37.3,0,10,69
24500,36,7.49,761.99,1,0,0,1,79000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.98,0,685,0,0,0,7,0,23150,15,804,800,0,0,1,0,0,89,3307,0,0,151,147,8,8,0,11,0,0,0,0,4,3,12,0,3,100,0,0,32000,27000,0,0,0,0,0,4,7995,72,0,0,0,77.5,0,4,71
6000,36,5.32,180.69,1,0,0,1,84000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,23.66,0,710,2,32,0,13,0,3817,47,669,665,0,32,1,0,0,10,14064,0,0,149,231,5,5,2,5,0,5,0,2,2,18,27,0,4,95.7,0,0,162236,15800,128136,2,1,1,3,4,2001,47,0,3,2,22,0,0,87
15000,36,15.41,523,3,0,1,0,66000,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,24.53,1,680,2,10,0,7,0,17222,38,674,670,0,0,0,0,0,4,5315,0,0,129,182,14,4,3,66,0,4,10,0,3,17,18,0,4,97.4,0,0,42400,26000,14900,3,2,4,12,1,11046,75,7,0,3,66.2,0,9,98
1000,36,6.49,30.65,2,0,0,1,65000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7.63,0,695,0,0,0,7,0,8917,30,774,770,0,0,0,0,0,20,26795,0,0,182,141,2,2,0,23,0,0,0,0,2,15,14,0,1,100,0,0,155179,11300,142879,1,3,0,1,2,5114,93,0,0,0,77.3,0,3,109
24000,36,9.8,772.17,0,1,0,0,1e+05,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,15.46,0,665,0,25,0,14,0,12057,35,744,740,0,0,0,0,0,13,12447,0,0,182,229,5,5,2,43,25,11,25,0,4,8,25,0,1,94.3,0,0,206014,9200,39449,1,5,0,1,1,2927,70,0,0,2,98.1,0,10,72
4000,36,9.76,128.62,0,0,0,1,38000,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,27.83,0,780,0,0,0,11,0,3202,16,669,665,0,0,1,0,0,32,7395,0,0,154,195,31,31,0,44,0,0,0,0,3,3,11,0,0,100,0,0,75232,25800,43132,0,0,0,0,0,3154,11,0,0,0,13.6,0,10,39
12000,36,7.91,375.54,2,1,0,0,71000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,24.86,1,715,0,1,0,27,0,42125,65,634,630,0,0,0,0,0,13,12568,0,0,146,315,9,9,5,9,1,9,1,0,7,11,49,0,2,96.9,0,0,435795,62800,44558,0,2,0,3,8,5911,48,0,4,2,33.9,0,10,72
2500,36,6.89,77.07,2,1,0,0,81500,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,19.32,0,745,1,0,0,17,0,30408,27,699,695,0,0,0,0,0,19,14818,0,0,90,165,12,12,1,17,0,3,0,0,3,5,21,0,1,100,0,0,280876,19800,48389,0,2,0,2,5,6027,46,1,1,1,49.6,0,6,57
24000,60,9.76,507.1,0,1,0,0,76000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,31.72,0,765,0,66,0,22,0,10989,52,814,810,0,0,0,0,0,12,8208,0,0,122,245,25,12,7,33,0,12,0,0,3,16,29,0,2,98.1,0,0,262817,42200,92075,0,5,2,6,0,3000,43,5,3,6,10.6,0,5,74
7500,36,8.49,236.73,0,1,0,0,77200,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,13.26,1,670,0,11,88,14,1,6419,25,734,730,0,0,0,0,0,48,5141,0,0,206,146,41,41,0,41,11,0,11,0,3,16,9,0,0,95.7,1,0,80897,8400,69897,0,9,0,0,0,4068,89,0,0,0,72.3,0,3,94
18000,36,6.89,554.89,2,0,1,0,95000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,20.74,0,710,0,30,0,17,0,16657,32,734,730,0,58,0,0,0,24,10957,0,0,170,267,3,3,4,20,30,20,30,0,6,7,21,0,2,86.2,0,0,218607,26000,53177,2,2,0,1,3,2577,63,1,0,0,34.3,0,10,81
15000,36,9.76,482.32,0,0,0,1,80000,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16.05,2,680,0,5,0,8,0,21650,28,594,590,0,5,0,0,0,15,4223,0,0,107,170,10,10,2,10,0,15,0,2,3,7,18,2,1,92.6,0,0,54786,31800,18986,0,1,0,1,1,15143,62,1,5,0,68.1,0,10,64
13900,36,14.48,478.32,2,1,0,0,48000,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,14.4,0,665,0,120,0,6,0,11618,13,724,720,0,120,1,0,0,3,20335,0,0,127,150,2,2,1,2,0,0,120,1,2,5,7,0,2,92.3,0,0,129575,11200,9642,2,1,1,1,2,8834,90,0,0,0,89.8,0,10,98
22800,36,15.41,794.96,3,1,0,0,75000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,13.28,0,675,0,0,0,10,0,26345,20,694,690,0,0,0,0,210,52,28394,0,0,188,134,82,52,3,115,0,9,0,0,5,5,12,0,0,100,0,0,333603,17500,12716,0,1,0,0,0,5446,63,0,1,2,73.4,0,10,21
5000,36,11.48,164.84,0,0,0,1,55000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.62,0,660,2,0,0,9,0,3694,13,544,540,0,0,0,0,314,13,2633,0,0,97,62,6,6,0,24,0,6,0,0,2,5,8,0,2,100,0,0,35924,3300,29124,2,2,0,1,4,1704,66,0,1,5,72.6,0,3,69
9000,36,16.55,318.87,3,1,0,0,66000,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,19.36,0,665,4,63,0,7,0,2029,14,554,550,0,0,1,0,660,4,38040,0,0,102,111,40,4,1,40,0,2,0,0,2,7,6,0,2,92.9,0,0,242603,2400,43826,1,3,1,3,0,1435,72,4,3,7,84.5,0,9,71
21000,36,15.41,732.2,3,0,1,0,115000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.27,0,690,1,0,0,7,0,7472,7,549,545,0,0,1,0,0,2,70359,0,0,2,69,37,2,1,37,0,2,0,0,3,1,5,0,2,100,0,0,501295,9800,25000,1,1,1,1,0,3471,89,1,0,3,72.3,0,1,100
15500,36,9.17,494.13,0,1,0,0,86900,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8.3,0,710,0,0,0,7,0,8317,18,689,685,0,0,0,0,0,15,19077,0,0,102,96,14,14,2,14,0,14,0,0,1,3,13,0,0,100,0,0,143931,3000,8759,0,1,0,1,3,2676,70,0,5,0,89.2,0,4,58
22000,36,5.32,662.53,2,1,0,0,125000,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,25.53,0,790,2,0,0,18,0,11068,30,789,785,0,0,0,0,0,6,26914,0,0,123,376,24,6,5,24,0,1,0,0,4,13,12,0,1,100,0,0,554606,35700,172601,1,11,1,6,1,10596,77,3,3,2,31,0,10,89
30000,60,11.99,667.19,1,1,0,0,1e+05,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,29.52,0,725,0,58,0,24,0,24124,45,719,715,0,0,0,0,0,8,11670,0,0,127,281,5,5,1,5,0,9,0,0,4,12,31,0,3,100,0,0,356380,51300,118260,1,4,1,5,8,8767,39,1,3,1,40.2,0,0,92
8000,36,11.99,265.68,1,1,0,0,74000,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,18.72,0,715,0,0,0,7,0,21366,10,649,645,0,0,0,0,0,29,31723,0,0,59,121,9,9,2,60,0,0,0,0,1,4,3,0,1,100,0,0,241880,16000,37500,0,3,0,0,1,16078,76,0,1,0,100.5,0,4,73
20000,36,6.89,616.54,1,1,0,0,141000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.34,0,720,0,31,0,8,0,13225,12,724,720,0,31,1,0,0,57,52026,0,0,57,270,83,11,2,83,0,12,33,1,4,1,8,0,1,75,0,0,461793,42700,0,0,0,0,0,0,3927,26,0,0,1,25,0,4,85
30000,60,18.99,778.06,4,1,0,0,80000,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,24.02,0,675,0,39,0,21,0,15232,56,734,730,0,0,0,0,628,17,7941,0,0,170,177,8,8,1,20,39,8,39,0,5,20,32,0,1,96.4,0,0,180488,19500,149282,0,6,0,2,6,5443,90,0,3,1,65.4,0,10,115
24000,60,12.59,541.05,2,0,0,1,48000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,33.89,0,700,1,0,0,9,0,12175,22,639,635,0,0,1,0,449,21,4755,0,0,122,121,24,21,0,33,0,1,0,0,2,12,10,0,0,100,0,0,86072,24100,52372,0,3,0,3,1,4055,50,1,9,1,17,0,10,59
30000,36,8.49,946.89,0,1,0,0,66000,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,14.76,0,740,0,0,0,4,0,36266,7,804,800,0,0,1,0,0,108,41698,0,0,108,297,119,102,4,119,0,0,0,0,2,1,2,0,0,100,0,0,195000,38000,0,0,0,0,0,0,24143,95,0,2,0,95.4,0,2,89
2500,36,10.64,81.43,0,0,0,1,87000,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,17.19,0,675,1,42,0,10,0,10833,15,674,670,0,42,0,0,0,17,2827,0,0,126,120,19,17,0,19,50,1,50,1,3,6,8,0,0,92.3,0,0,51151,6300,36751,0,4,0,1,2,2975,55,1,0,1,96.9,0,3,48
10000,36,12.59,334.97,2,0,0,1,45000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,15.52,0,715,0,0,0,6,0,3590,14,749,745,0,0,1,0,0,29,981,0,0,102,113,27,27,0,27,0,21,0,0,2,4,10,0,0,100,0,0,17650,1600,7750,0,1,0,0,0,860,33,0,0,0,82.9,0,10,30
